k,s,total_time_seconds,best_log_likelihood,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,transfer_pcie,warm_up_mcmc_cpu
2,20,4.921081304550171,-4.416009426116943,4.920161008834839,2.790806293487549,0.0008955001831054688,1.9107544422149658,0.09175705909729004,0.07845735549926758,0.0020172595977783203
2,21,4.747929811477661,-3.517460751533508,4.746991872787476,2.7957403659820557,0.0009145736694335938,1.7330145835876465,0.09090709686279297,0.07891678810119629,0.0017740726470947266
2,22,5.430102586746216,-7.774935722351074,5.429176092147827,2.7849841117858887,0.0009000301361083984,2.4269323348999023,0.09221720695495605,0.07635188102722168,0.0024089813232421875
2,23,5.304250955581665,-6.271464824676514,5.303328514099121,2.7908291816711426,0.0008983612060546875,2.2965970039367676,0.09060978889465332,0.07646989822387695,0.002354860305786133
2,24,5.0290234088897705,-4.27910041809082,5.028116703033447,2.778200626373291,0.0008826255798339844,2.034606456756592,0.09092259407043457,0.07564115524291992,0.0020461082458496094
2,25,4.901772975921631,-7.13002872467041,4.90083646774292,2.786881446838379,0.0009124279022216797,1.8975434303283691,0.09152102470397949,0.07686114311218262,0.0019145011901855469
2,26,5.274367809295654,-7.4208784103393555,5.273424863815308,2.787515878677368,0.0009195804595947266,2.2698521614074707,0.09116911888122559,0.07661914825439453,0.0022606849670410156
2,27,5.4779651165008545,-6.7343339920043945,5.477039575576782,2.7898061275482178,0.0009016990661621094,2.4705119132995605,0.09145808219909668,0.07646703720092773,0.0024292469024658203
2,28,5.165732145309448,-7.479312419891357,5.164792537689209,2.748161554336548,0.00091552734375,2.199960708618164,0.09165358543395996,0.07656693458557129,0.0021300315856933594
2,29,4.907797336578369,-7.5073771476745605,4.9068825244903564,2.787672758102417,0.0008914470672607422,1.9028279781341553,0.09163022041320801,0.07695960998535156,0.0016946792602539062
2,30,4.391268968582153,-4.7069262027740475,4.390085697174072,3.1415700912475586,0.0011556148529052734,0.9891691207885742,0.11018514633178711,0.09288144111633301,0.0009305477142333984
3,1,6.877715110778809,-20.74960536956787,6.876746654510498,2.9701623916625977,0.0009465217590332031,3.6885790824890137,0.09095597267150879,0.07669997215270996,0.00415349006652832
3,2,6.005810260772705,-15.336006164550781,6.004695892333984,2.9555470943450928,0.0010905265808105469,2.8309900760650635,0.09162330627441406,0.07637739181518555,0.0036187171936035156
3,3,7.154210329055786,-17.44154224395752,7.153208494186401,2.938000202178955,0.0009789466857910156,3.9960577487945557,0.0912771224975586,0.07710409164428711,0.004025459289550781
