k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
10,7,27.11051082611084,-22838.4,0.1767578125,0.904296875,0.703125,0.50244140625,nan,27.084081649780273,4.686673402786255,0.026240825653076172,22.01703977584839,0.09873414039611816,0.1767578125,0.20025014877319336,0.023752927780151367
10,8,27.5814266204834,-22856.0,0.1767578125,0.904296875,0.70361328125,0.50244140625,nan,27.55468225479126,4.526588678359985,0.026557445526123047,22.640116691589355,0.09907412528991699,0.1767578125,0.20470929145812988,0.024800777435302734
10,9,27.204315900802612,-23004.8,0.1767578125,0.904296875,0.703125,0.50244140625,nan,27.177645444869995,4.6239259243011475,0.026469707489013672,22.171576499938965,0.09913873672485352,0.1767578125,0.20000696182250977,0.02374887466430664
10,10,29.652590036392212,-22457.6,0.1767578125,0.904296875,0.703125,0.50244140625,0.15087890625,29.625048637390137,4.694091320037842,0.02734994888305664,24.541856050491333,0.0986783504486084,0.1767578125,0.20533084869384766,0.02479243278503418
11,1,39.070918798446655,-58864.0,0.396484375,0.90478515625,nan,0.5029296875,0.2010498046875,39.014092445373535,4.919508457183838,0.05662369728088379,33.701865434646606,0.09920454025268555,0.396484375,0.19684600830078125,0.038643598556518555
11,2,38.621235847473145,-58905.6,0.396484375,0.90478515625,nan,0.5029296875,0.2010498046875,38.56506657600403,4.94821834564209,0.05598020553588867,33.227774143218994,0.09979677200317383,0.396484375,0.19499421119689941,0.037606000900268555
11,3,38.833659410476685,-58928.0,0.396484375,0.90478515625,nan,0.50244140625,0.2010498046875,38.630637407302856,4.929167985916138,0.2028186321258545,33.31274461746216,0.09986519813537598,0.396484375,0.19374871253967285,0.037576913833618164
11,4,38.664222955703735,-59072.0,0.396484375,0.90478515625,nan,0.5029296875,0.2010498046875,38.60917687416077,4.9190285205841064,0.05484652519226074,33.301355600357056,0.09959554672241211,0.396484375,0.193464994430542,0.0376894474029541
11,5,39.129162073135376,-58931.2,0.396484375,0.90478515625,nan,0.50244140625,0.2010498046875,39.07400155067444,4.926060914993286,0.054959774017333984,33.75912165641785,0.09980058670043945,0.396484375,0.19346094131469727,0.03811049461364746
11,6,38.41819715499878,-59145.6,0.396484375,0.90478515625,nan,0.5029296875,0.2010498046875,38.36333227157593,4.930777072906494,0.054671287536621094,33.04360246658325,0.0998842716217041,0.396484375,0.19370532035827637,0.03751778602600098
11,7,39.02024221420288,-58809.6,0.396484375,0.90478515625,nan,0.50244140625,0.2010498046875,38.96526885032654,4.9390177726745605,0.05475759506225586,33.633217334747314,0.09957051277160645,0.396484375,0.19686532020568848,0.03847026824951172
11,8,38.79030442237854,-58822.4,0.396484375,0.90478515625,nan,0.50244140625,0.2010498046875,38.735679626464844,4.8924314975738525,0.05442214012145996,33.45385241508484,0.09985542297363281,0.396484375,0.19292640686035156,0.0379481315612793
11,9,38.18416428565979,-59078.4,0.396484375,0.90478515625,nan,0.50244140625,0.2010498046875,38.128912925720215,4.93577241897583,0.055045366287231445,32.803088903427124,0.09998178482055664,0.396484375,0.1939530372619629,0.03752899169921875
