k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
2,10,4.235211372375488,-3.731582856178284,0.0283203125,0.9998999834060669,0.23888850212097168,9.999999747378752e-05,0.8982448577880859,4.234050273895264,2.950479030609131,0.0009660720825195312,0.88028883934021,0.09795546531677246,0.0283203125,0.20962953567504883,0.0008494853973388672
2,11,4.693793773651123,-3.5765236139297487,0.0283203125,0.9998999834060669,0.3483564853668213,9.999999747378752e-05,0.3782562017440796,4.690807580947876,3.284114360809326,0.0027725696563720703,1.0464591979980469,0.10286641120910645,0.0283203125,0.1732339859008789,0.0010616779327392578
2,12,4.644941568374634,-3.5541635513305665,0.0283203125,0.9998999834060669,0.27295294404029846,9.999999747378752e-05,0.7542383670806885,4.6420738697052,3.2317488193511963,0.002684354782104492,1.0629782676696777,0.09952688217163086,0.0283203125,0.16163182258605957,0.0010914802551269531
2,13,5.056312799453735,-2.6161422729492188,0.0283203125,0.9998999834060669,0.7401918768882751,9.999999747378752e-05,0.9998999834060669,5.05362606048584,3.111762523651123,0.0025031566619873047,1.597975254058838,0.09388017654418945,0.0283203125,0.15726447105407715,0.0017249584197998047
2,14,4.572243928909302,-3.429842948913574,0.0283203125,0.9998999834060669,0.2907984256744385,9.999999747378752e-05,0.7143117189407349,4.569422006607056,3.180826187133789,0.0026290416717529297,1.0419704914093018,0.09637928009033203,0.0283203125,0.1620621681213379,0.0009465217590332031
2,15,4.713691234588623,-4.281986236572266,0.0283203125,0.9998999834060669,9.999999747378752e-05,0.5069564580917358,0.8195913434028625,4.710709571838379,3.1060240268707275,0.0027952194213867188,1.2645435333251953,0.09286141395568848,0.0283203125,0.15413284301757812,0.0013005733489990234
3,2,5.424070835113525,-17.105195617675783,0.0283203125,0.9998999834060669,0.28899461030960083,0.11549461632966995,0.9998999834060669,5.4229817390441895,2.715865135192871,0.0008952617645263672,2.3348493576049805,0.09700846672058105,0.0283203125,0.18345427513122559,0.002466440200805664
3,3,4.47479772567749,-12.513646984100342,0.0283203125,0.9998999834060669,9.999999747378752e-05,0.4059782326221466,0.6899638772010803,4.473541736602783,2.4411685466766357,0.0010569095611572266,1.7405691146850586,0.09846949577331543,0.0283203125,0.12958931922912598,0.002048492431640625
3,4,6.430732250213623,-20.34977569580078,0.0283203125,0.9998999834060669,0.07126157730817795,0.7700304388999939,0.6558293104171753,6.429469108581543,2.8518848419189453,0.0010569095611572266,3.1188251972198486,0.0994572639465332,0.0283203125,0.2635056972503662,0.0037224292755126953
3,5,5.597417116165161,-14.120342922210693,0.0283203125,0.9998999834060669,9.999999747378752e-05,0.4365808963775635,0.8364372849464417,5.59616231918335,3.263326406478882,0.0010585784912109375,1.8949689865112305,0.10174798965454102,0.0283203125,0.23050618171691895,0.002146482467651367
