k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
15,20,261.66,-869281.0462,0.9999,0.5196,0.5187,0.1447
15,21,257.79,-869283.2183,0.9999,0.5199,0.5204,0.1433
15,22,257.52,-870106.1544,0.9999,0.5188,0.5198,0.1448
15,23,258.14,-868298.9655,0.9999,0.5207,0.5185,0.1439
15,24,258.03,-869546.4414,0.9999,0.5203,0.52,0.1433
15,25,259.92,-869844.4616,0.9999,0.5193,0.5192,0.1448
15,26,258.61,-869423.6988,0.9999,0.521,0.519,0.1434
15,27,258.62,-867952.7349,0.9999,0.5195,0.5198,0.1439
15,28,259.01,-867653.4198,0.9999,0.5205,0.5197,0.1429
15,29,258.81,-870012.4325,0.9999,0.5196,0.5186,0.145
15,30,258.67,-869008.1965,0.9999,0.5201,0.5188,0.1443
16,1,322.28,-2026862.4687,0.9999,0.5138,0.5134,0.1566
16,2,319.63,-2026332.9083,0.9948,0.5085,0.5083,0.1507
16,3,320.8,-2025077.961,0.9947,0.5082,0.5078,0.1513
16,4,322.88,-2026796.1597,0.9999,0.5131,0.5128,0.1569
16,5,322.1,-2027372.0124,0.9949,0.508,0.5075,0.1519
16,6,325.66,-2026991.2765,0.9999,0.5136,0.5129,0.1565
16,7,323.59,-2023564.8146,0.9948,0.5092,0.5085,0.1497
16,8,321.19,-2023581.9051,0.9999,0.5138,0.5139,0.1556
16,9,321.42,-2026037.4714,0.9947,0.5082,0.5076,0.1517
16,10,321.62,-2025936.5,0.9949,0.5081,0.5078,0.1514
16,11,321.63,-2024893.4155,0.9947,0.5083,0.5086,0.1502
16,12,322.2,-2023809.0466,0.9946,0.5089,0.5079,0.1506
16,13,319.69,-2025593.8736,0.9947,0.5061,0.506,0.148
16,14,320.8,-2027631.9859,0.9947,0.5084,0.5078,0.1513
16,15,319.76,-2027685.6566,0.9948,0.5077,0.5083,0.1518
16,16,322.5,-2029319.4995,0.9948,0.508,0.508,0.1516
16,17,353.35,-2031011.7712,0.9947,0.5078,0.5075,0.1526
16,18,354.51,-2026154.0087,0.9948,0.5074,0.5088,0.1513
16,19,353.34,-2028945.2838,0.9947,0.5086,0.5077,0.1513
16,20,355.32,-2028707.7008,0.9948,0.5081,0.5076,0.1517
16,21,354.68,-2025816.6997,0.9947,0.5083,0.5077,0.1512
16,22,353.52,-2024385.5686,0.9948,0.508,0.5082,0.151
16,23,353.82,-2030048.1004,0.9948,0.5069,0.5079,0.1528
16,24,363.31,-2026324.7826,0.9947,0.5086,0.5081,0.1507
16,25,365.1,-2026969.6301,0.9948,0.5077,0.5082,0.1516
16,26,351.48,-2021914.1229,0.9946,0.5089,0.5097,0.1496
16,27,357.51,-2027504.287,0.9999,0.5129,0.5137,0.157
16,28,356.13,-2029198.3812,0.9948,0.5069,0.5081,0.1523
16,29,356.06,-2025679.2169,0.9999,0.5126,0.5132,0.157
17,1,478.33,-4723310.583,0.9999,0.5061,0.5053,0.1714
17,2,475.77,-4728438.1275,0.9999,0.5063,0.5062,0.1712
17,3,487.21,-4723515.0288,0.9948,0.5011,0.5006,0.1659
17,4,476.87,-4725515.2285,0.9999,0.5057,0.5061,0.1715
17,5,480.67,-4722672.9129,0.9999,0.5064,0.5058,0.1718
17,6,483.46,-4714866.9696,0.9948,0.5014,0.5009,0.1652
17,7,485.22,-4723952.1529,0.9947,0.5014,0.5012,0.1654
17,8,485.5,-4726862.5922,0.9947,0.5009,0.5007,0.166
17,9,485.61,-4721729.4136,0.9949,0.5013,0.5013,0.1653
17,10,479.71,-4722061.6211,0.9947,0.5007,0.5008,0.166
17,11,484.08,-4722597.3731,0.9947,0.5011,0.501,0.1658
17,12,474.8,-4729981.0357,0.9948,0.501,0.5006,0.166
17,13,474.31,-4715323.8874,0.9947,0.5013,0.5012,0.1651
17,14,480.63,-4721241.2088,0.9999,0.5059,0.5058,0.1715
17,15,522.35,-4719322.5045,0.9947,0.5013,0.5014,0.165
17,16,525.81,-4721067.5242,0.9999,0.506,0.5059,0.1716
17,17,523.64,-4715972.0587,0.9999,0.5068,0.5068,0.1704
17,18,523.11,-4726074.0425,0.9949,0.5009,0.5011,0.1655
17,19,524.8,-4717839.199,0.9999,0.5061,0.5063,0.1709
17,20,528.92,-4721200.3708,0.9999,0.5064,0.5061,0.1708
17,21,525.72,-4729818.2028,0.9947,0.5005,0.5004,0.1667
17,22,521.91,-4703531.0009,0.9999,0.507,0.5075,0.1687
17,23,528.95,-4722605.6789,0.9949,0.5014,0.5008,0.1653
17,24,526.86,-4727027.9811,0.9948,0.5009,0.5013,0.1656
18,1,772.49,-11000863.5895,0.9948,0.4933,0.4938,0.1811
18,2,778.31,-11018576.6074,0.9949,0.4928,0.4933,0.1821
18,3,780.58,-11003687.3967,0.9947,0.4934,0.4933,0.1812
18,4,779.29,-11032966.9267,0.9948,0.493,0.4925,0.1831
18,5,779.69,-11017215.2626,0.9948,0.4925,0.4929,0.1822
18,6,775.47,-11001437.4042,0.9999,0.4989,0.4991,0.1863
18,7,788.3,-11010711.3064,0.9999,0.4985,0.4981,0.187
18,8,788.46,-11015763.3408,0.9947,0.4936,0.4932,0.1812
18,9,777.68,-11029977.1857,0.9949,0.4929,0.4929,0.1824
18,10,795.85,-11021555.4601,0.9999,0.4983,0.498,0.1874
18,11,866.15,-11028633.5403,0.9949,0.4929,0.493,0.1823
18,12,910.1,-10999346.4007,0.9947,0.4934,0.4939,0.1808
18,13,903.93,-11015300.273,0.9948,0.4932,0.4928,0.182
18,14,879.4,-11035754.9496,0.9948,0.4926,0.4926,0.183
18,15,859.76,-11012312.3543,0.9947,0.4938,0.4932,0.1819
18,16,854.17,-11012766.688,0.9947,0.4927,0.493,0.1823
18,17,859.18,-11016388.6467,0.9947,0.4934,0.4933,0.1819
18,18,860.85,-11013405.0929,0.9948,0.4935,0.4931,0.1816
19,1,1407.14,-25752229.8752,0.9999,0.4901,0.4898,0.2052
19,2,1434.98,-25757862.8872,0.9999,0.4904,0.4902,0.2047
19,3,1449.4,-25744152.4108,0.9999,0.4904,0.4901,0.2046
19,4,1437.56,-25757973.3438,0.9999,0.4902,0.49,0.2052
19,5,1437.08,-25781145.992,0.9999,0.49,0.4899,0.2054
19,6,1427.66,-25781376.2747,0.9947,0.4845,0.4847,0.2005
19,7,1430.16,-25747992.9566,0.9999,0.4901,0.4901,0.2051
19,8,1406.88,-25780574.9987,0.9999,0.49,0.49,0.2051
19,9,1441.09,-25774339.392,0.9999,0.4899,0.49,0.2054
19,10,1415.9,-25792662.1314,0.9947,0.4849,0.4849,0.1997
19,11,1439.32,-25763868.6345,0.9999,0.49,0.4903,0.205
19,12,1435.5,-25768873.8259,0.9999,0.4903,0.4901,0.205
19,13,1453.11,-25808970.1986,0.9947,0.4845,0.4846,0.2004
19,14,1556.68,-25773046.4089,0.9999,0.49,0.4898,0.2055
20,1,2785.35,-60586136.668,0.9933,0.4859,0.4861,0.222
20,2,2817.04,-60655004.4554,0.9919,0.4868,0.4868,0.2231
20,3,2809.68,-60648404.1878,0.9925,0.4863,0.4862,0.2232
20,4,2771.55,-60641018.7106,0.992,0.4867,0.4865,0.2225
20,5,2780.03,-60660855.4149,0.992,0.4864,0.4863,0.2229
20,6,2790.89,-60599482.1036,0.9928,0.486,0.4859,0.2217
20,7,3154.99,-60668285.0486,0.9939,0.4862,0.4864,0.2224
