k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
19,1,4119.48,-81306030.1142,0.9735,0.5132,0.5586,0.279
19,2,4116.81,-81316828.3538,0.9733,0.5133,0.5593,0.2796
19,3,4772.97,-81326116.8295,0.9726,0.5137,0.5594,0.2797
19,4,4697.15,-81349829.9635,0.9725,0.5139,0.5592,0.2798
19,5,4269.38,-81319660.8923,0.9731,0.5132,0.559,0.2794
19,6,4040.42,-81355083.0328,0.9728,0.5135,0.5587,0.2797
19,7,4059.86,-81288760.792,0.9733,0.5133,0.5591,0.2794
20,1,8954.27,-201931867.0102,0.9361,0.516,0.556,0.2933
20,2,10388.13,-201907799.3075,0.9429,0.5219,0.5612,0.2996
20,3,8651.21,-202014959.9247,0.9416,0.5225,0.5614,0.3005
20,4,8683.29,-201923439.5765,0.9431,0.5221,0.5616,0.2998
