k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
18,16,669.7,-9337162.1439,0.789,0.4778,0.478,0.3957
18,17,676.93,-9340852.6681,0.7811,0.4735,0.473,0.3893
18,18,671.97,-9338812.3939,0.7893,0.4777,0.478,0.3969
18,19,690.16,-9339191.3246,0.7816,0.472,0.4721,0.3885
19,1,1160.21,-20992704.4367,0.7694,0.4921,0.4922,0.3848
19,2,1147.03,-20992950.0985,0.7689,0.4927,0.4928,0.384
19,3,1156.6,-20986036.1864,0.7698,0.4917,0.4915,0.3847
19,4,1149.19,-20994546.603,0.7696,0.4931,0.4928,0.3846
19,5,1169.98,-20987925.5091,0.7702,0.4914,0.4915,0.3851
19,6,1153.6,-20997428.0674,0.7706,0.493,0.4929,0.3855
19,7,1166.18,-20995645.6739,0.7687,0.4926,0.4926,0.3844
19,8,1166.58,-20993543.6281,0.7702,0.4926,0.4926,0.3851
19,9,1168.47,-20993071.1559,0.7646,0.4849,0.4849,0.3804
19,10,1143.68,-20987692.3369,0.7699,0.4922,0.4921,0.3842
19,11,1153.5,-20993099.3242,0.7699,0.4922,0.4922,0.3852
19,12,1147.56,-20993975.8104,0.7691,0.4928,0.4931,0.3844
19,13,1142.56,-20991265.564,0.7691,0.4928,0.4932,0.3837
19,14,1148.72,-20992985.2194,0.7696,0.4919,0.4919,0.3851
19,15,1146.04,-20995012.6525,0.7634,0.4859,0.4859,0.3789
19,16,1152.0,-20987700.6888,0.7701,0.4921,0.492,0.3849
20,1,2208.57,-47110251.2457,0.748,0.5042,0.5042,0.3814
20,2,2232.2,-47101206.5493,0.7493,0.5032,0.5034,0.3821
20,3,2184.44,-47111233.5749,0.7483,0.5045,0.5044,0.3815
20,4,2253.61,-47106296.2025,0.748,0.504,0.5041,0.3818
20,5,2212.84,-47103281.7528,0.7486,0.503,0.5032,0.3822
20,6,2203.71,-47106481.3184,0.7485,0.5038,0.5037,0.382
20,7,2168.33,-47103470.0186,0.7488,0.503,0.5031,0.3829
20,8,2139.63,-47108332.883,0.7482,0.5043,0.5041,0.3816
20,9,2147.87,-47107377.6638,0.7482,0.5044,0.5044,0.3813
20,10,2120.37,-47103369.7754,0.7483,0.5039,0.5038,0.3821
20,11,2116.35,-47106108.3509,0.7484,0.5048,0.5047,0.3807
20,12,2145.21,-47110192.3779,0.7482,0.5048,0.5048,0.3812
