k,s,total_time_seconds,best_log_likelihood,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,transfer_pcie,warm_up_mcmc_cpu
6,4,4.533088445663452,-29.808716773986816,4.528913736343384,3.232149600982666,0.0041501522064208984,0.8500521183013916,0.09515881538391113,0.2661130428314209,0.0008587837219238281
6,5,4.885908603668213,-26.760623359680174,4.88156533241272,3.499264717102051,0.004309415817260742,0.9523355960845947,0.09686541557312012,0.2531599998474121,0.0009829998016357422
6,6,4.218657493591309,-26.820917320251464,4.2152814865112305,3.0223639011383057,0.0033516883850097656,0.7630541324615479,0.09403491020202637,0.2522115707397461,0.0007939338684082031
6,7,4.453855752944946,-26.739368629455566,4.45025110244751,3.101471424102783,0.0035772323608398438,0.9140946865081787,0.09649944305419922,0.25727415084838867,0.0009334087371826172
6,8,4.637529373168945,-33.681799697875974,4.633901119232178,3.0514869689941406,0.0036013126373291016,1.0340330600738525,0.09715819358825684,0.34234023094177246,0.0011091232299804688
6,9,5.226074695587158,-39.475093078613284,5.222801923751831,3.6196258068084717,0.003239154815673828,1.0643651485443115,0.0990297794342041,0.3330965042114258,0.001125335693359375
6,10,4.96977424621582,-26.462298965454103,4.9666595458984375,3.590177536010742,0.0030832290649414062,0.79758620262146,0.0992581844329834,0.3796217441558838,0.0007758140563964844
6,11,5.247190475463867,-29.82993221282959,5.243371248245239,3.7754108905792236,0.00379180908203125,0.8854320049285889,0.10823678970336914,0.36446452140808105,0.0009267330169677734
6,12,4.404738903045654,-0.012798309326171875,4.401074409484863,3.042102336883545,0.0036325454711914062,0.7895631790161133,0.10040760040283203,0.35652637481689453,0.0009620189666748047
6,13,4.769339561462402,-26.78454246520996,4.765888452529907,3.3104946613311768,0.003424406051635742,0.8898172378540039,0.0981135368347168,0.3624279499053955,0.0008831024169921875
6,14,4.659552097320557,-26.53902244567871,4.654548645019531,3.1896069049835205,0.0049724578857421875,0.9254934787750244,0.0985107421875,0.3375716209411621,0.0009484291076660156
